avg_temp,avg_humidity,avg_ambient_light,avg_soil_moisture,high_humidity_ratio,disease_risk_level
24.014121037463976,40.126801152737755,1913.8184438040346,48.04864864864865,0.002881844380403458,0
24.028160919540227,40.25574712643678,1908.4798850574712,47.79032258064516,0.005747126436781609,0
24.042120343839542,40.383954154727796,1903.1776504297993,47.53475935828877,0.008595988538681949,0
24.056,40.511428571428574,1897.9057142857143,47.28191489361702,0.011428571428571429,0
24.06980056980057,40.63817663817664,1892.6666666666667,47.03174603174603,0.014245014245014245,0
24.083522727272726,40.76420454545455,1887.5454545454545,46.78421052631579,0.017045454545454544,0
24.097167138810196,40.889518413597735,1882.4532577903683,46.76439790575916,0.019830028328611898,0
24.110734463276838,41.01412429378531,1877.3870056497176,46.713541666666664,0.022598870056497175,0
24.124225352112678,41.138028169014085,1872.3577464788732,46.47150259067357,0.02535211267605634,0
24.1376404494382,41.26123595505618,1867.3567415730338,46.45360824742268,0.028089887640449437,0
24.15098039215686,41.38375350140056,1862.3837535014006,46.22051282051282,0.03081232492997199,0
24.164245810055863,41.50558659217877,1857.4385474860335,46.025510204081634,0.0335195530726257,0
24.177437325905295,41.626740947075206,1852.5208913649026,45.796954314720814,0.036211699164345405,0
24.190555555555555,41.74722222222222,1847.6305555555555,45.56565656565657,0.03888888888888889,0
24.20360110803324,41.86703601108033,1842.7673130193905,45.336683417085425,0.04155124653739612,0
24.21685082872928,41.98618784530387,1837.9337016574586,45.11,0.04419889502762431,0
24.230853994490356,42.10468319559229,1833.1267217630855,44.885572139303484,0.046831955922865015,0
24.24478021978022,42.21978021978022,1828.326923076923,44.663366336633665,0.04945054945054945,0
24.25835616438356,42.33424657534247,1823.5479452054794,44.443349753694584,0.052054794520547946,0
24.271311475409835,42.44808743169399,1818.7978142076502,44.22549019607843,0.0546448087431694,0
24.283923705722074,42.561307901907355,1814.0926430517711,44.009756097560974,0.05722070844686648,0
24.29646739130435,42.67391304347826,1809.3885869565217,43.79611650485437,0.059782608695652176,0
24.308943089430894,42.78590785907859,1804.7154471544716,43.58454106280193,0.06233062330623306,0
24.32135135135135,42.8972972972973,1800.0621621621622,43.375,0.06486486486486487,0
24.333692722371964,43.00808625336927,1795.44204851752,43.16746411483253,0.0673854447439353,0
24.34704301075269,43.11827956989247,1790.8440860215053,42.96190476190476,0.06989247311827956,0
24.360321715817694,43.22788203753351,1786.28418230563,42.758293838862556,0.07238605898123325,0
24.373529411764707,43.339572192513366,1781.7540106951872,42.556603773584904,0.0748663101604278,0
24.386666666666667,43.45066666666666,1777.2346666666667,42.35680751173709,0.07733333333333334,0
24.399734042553188,43.56117021276596,1772.7393617021276,42.1588785046729,0.0797872340425532,0
24.412732095490718,43.6710875331565,1768.2838196286473,41.96279069767442,0.08222811671087533,0
24.425661375661374,43.78042328042328,1763.8492063492063,41.76851851851852,0.08465608465608465,0
24.438522427440635,43.889182058047496,1759.4406332453825,41.576036866359445,0.0870712401055409,0
24.451315789473686,43.997368421052634,1755.0526315789473,41.38532110091743,0.08947368421052632,0
24.464041994750655,44.10498687664042,1750.6902887139108,41.19634703196347,0.09186351706036745,0
24.47670157068063,44.212041884816756,1746.3507853403141,41.00909090909091,0.09424083769633508,0
24.48929503916449,44.31853785900783,1742.0339425587467,40.8235294117647,0.09660574412532637,0
24.50182291666667,44.424479166666664,1737.7369791666667,40.63963963963964,0.09895833333333333,0
24.514285714285716,44.527272727272724,1733.4623376623376,40.45739910313901,0.1012987012987013,0
24.526683937823833,44.629533678756474,1729.2072538860104,40.276785714285715,0.10362694300518134,0
24.539018087855297,44.7312661498708,1724.9741602067184,40.09777777777778,0.10594315245478036,0
24.551288659793812,44.83247422680412,1720.7680412371135,39.92035398230089,0.10824742268041238,0
24.563496143958872,44.933161953727506,1716.5809768637532,39.74449339207048,0.11053984575835475,0
24.575641025641026,45.03333333333333,1712.4,39.57017543859649,0.11282051282051282,0
24.58772378516624,45.13299232736573,1708.2557544757033,39.39737991266376,0.11508951406649616,0
24.599744897959184,45.234693877551024,1704.0484693877552,39.22608695652174,0.11734693877551021,0
24.611704834605597,45.338422391857506,1699.854961832061,39.056277056277054,0.11959287531806616,0
24.623604060913706,45.444162436548226,1695.7766497461928,38.88793103448276,0.1218274111675127,0
24.635443037974685,45.54430379746835,1691.7164556962025,38.72103004291846,0.1240506329113924,0
24.647222222222222,45.64393939393939,1687.6767676767677,38.55555555555556,0.12626262626262627,0
24.658942065491186,45.740554156171285,1683.6574307304786,38.39148936170213,0.12846347607052896,0
24.670603015075375,45.836683417085425,1679.6582914572864,38.228813559322035,0.1306532663316583,0
24.682205513784464,45.92982456140351,1675.6842105263158,38.06751054852321,0.13283208020050125,0
24.014285714285712,40.22222222222222,2123.5280423280424,49.94179894179894,0.005291005291005291,0
24.028421052631575,40.43684210526316,2113.221052631579,49.67894736842105,0.010526315789473684,0
24.04240837696335,40.64921465968586,2103.007329842932,49.41884816753927,0.015706806282722512,0
24.056250000000002,40.859375,2092.9260416666666,49.161458333333336,0.020833333333333332,0
24.069948186528496,41.067357512953365,2082.9134715025907,48.90673575129534,0.025906735751295335,0
24.083505154639173,41.27319587628866,2072.9463917525773,48.654639175257735,0.030927835051546393,0
24.096923076923076,41.47692307692308,2063.1323076923077,48.40512820512821,0.035897435897435895,0
24.110204081632656,41.67857142857143,2053.4576530612244,48.15816326530612,0.04081632653061224,0
24.123350253807107,41.878172588832484,2043.869035532995,47.91370558375635,0.04568527918781726,0
24.136363636363637,42.07575757575758,2034.3833333333334,47.67171717171717,0.050505050505050504,0
24.14924623115578,42.2713567839196,2024.984422110553,47.4321608040201,0.05527638190954774,0
24.162,42.465,2015.683,47.195,0.06,0
24.174626865671645,42.656716417910445,2006.4696517412935,46.960199004975124,0.06467661691542288,0
24.18712871287129,42.84653465346535,1997.4044554455445,46.727722772277225,0.06930693069306931,0
24.199507389162562,43.03448275862069,1988.3778325123153,46.49753694581281,0.07389162561576355,0
24.211764705882352,43.220588235294116,1979.4328431372548,46.26960784313726,0.0784313725490196,0
24.22390243902439,43.40487804878049,1970.5897560975611,46.04390243902439,0.08292682926829269,0
24.23592233009709,43.5873786407767,1961.8305825242717,45.820388349514566,0.08737864077669903,0
24.247826086956522,43.768115942028984,1953.1478260869565,45.59903381642512,0.09178743961352658,0
24.259615384615383,43.94711538461539,1944.551923076923,45.37980769230769,0.09615384615384616,0
24.271291866028708,44.1244019138756,1936.0406698564593,45.16267942583732,0.10047846889952153,0
24.28285714285714,44.3,1927.6114285714286,44.94761904761905,0.10476190476190476,0
24.294312796208533,44.4739336492891,1919.2545023696682,44.7345971563981,0.10900473933649289,0
24.305660377358492,44.64622641509434,1910.991037735849,44.52358490566038,0.11320754716981132,0
24.316901408450704,44.816901408450704,1902.7859154929579,44.31455399061033,0.11737089201877934,0
24.32803738317757,44.98598130841121,1894.6556074766354,44.10747663551402,0.12149532710280374,0
24.33906976744186,45.15348837209302,1886.6051162790698,43.902325581395345,0.12558139534883722,0
24.35,45.31944444444444,1878.6226851851852,43.699074074074076,0.12962962962962962,0
24.360829493087557,45.483870967741936,1870.7244239631336,43.49769585253456,0.1336405529953917,0
24.371559633027523,45.64678899082569,1862.9041284403668,43.29816513761468,0.13761467889908258,0
24.382191780821916,45.80821917808219,1855.1328767123287,43.10045662100457,0.1415525114155251,0
24.39272727272727,45.96818181818182,1847.455909090909,42.904545454545456,0.14545454545454545,0
24.40316742081448,46.126696832579185,1839.8407239819005,42.710407239819006,0.1493212669683258,0
24.413513513513514,46.28378378378378,1832.2909909909908,42.51801801801802,0.15315315315315314,0
24.423766816143498,46.43946188340807,1824.811210762332,42.327354260089685,0.15695067264573992,0
24.43392857142857,46.59375,1817.4075892857143,42.138392857142854,0.16071428571428573,0
24.444,46.74666666666667,1810.0728888888889,41.95111111111111,0.16444444444444445,0
24.453982300884956,46.89823008849557,1802.7991150442476,41.76548672566372,0.168141592920354,0
24.46387665198238,47.048458149779734,1795.5894273127753,41.581497797356825,0.17180616740088106,0
24.473684210526315,47.19736842105263,1788.3688596491227,41.39912280701754,0.17543859649122806,0
24.483406113537118,47.34497816593886,1781.2903930131004,41.21834061135371,0.17903930131004367,0
24.49304347826087,47.49130434782609,1774.27,41.03913043478261,0.1826086956521739,0
24.502597402597406,47.63636363636363,1767.2900432900433,40.86147186147186,0.18614718614718614,0
24.51206896551724,47.7801724137931,1760.3875,40.685344827586206,0.1896551724137931,0
24.521459227467812,47.92274678111588,1753.541201716738,40.51072961373391,0.19313304721030042,0
24.53076923076923,48.06410256410256,1746.7576923076922,40.337606837606835,0.19658119658119658,0
24.54,48.204255319148935,1740.0187234042555,40.16595744680851,0.2,0
24.549152542372884,48.34322033898305,1733.324152542373,39.99576271186441,0.2033898305084746,0
24.558227848101268,48.48101265822785,1726.6848101265823,39.82700421940928,0.20675105485232068,0
24.567226890756302,48.61764705882353,1719.6033613445377,39.65966386554622,0.21008403361344538,0
24.57615062761506,48.75313807531381,1713.076987447699,39.49372384937239,0.21338912133891214,0
24.584999999999997,48.8875,1706.6079166666668,39.329166666666666,0.21666666666666667,0
24.59377593360996,49.02074688796681,1700.1829875518672,39.16597510373444,0.21991701244813278,0
24.602479338842976,49.15289256198347,1693.8190082644628,39.00413223140496,0.2231404958677686,0
24.61111111111111,49.28395061728395,1687.5061728395062,38.84362139917695,0.22633744855967078,0
24.61967213114754,49.41393442622951,1681.252049180328,38.6844262295082,0.22950819672131148,0
24.62816326530612,49.542857142857144,1675.050612244898,38.5265306122449,0.23265306122448978,0
24.63658536585366,49.670731707317074,1668.8922764227643,38.36991869918699,0.23577235772357724,0
24.644939271255062,49.79352226720648,1662.791093117409,38.21457489878542,0.2388663967611336,0
24.653225806451612,49.91532258064516,1656.7205645161291,38.060483870967744,0.24193548387096775,0
24.660642570281123,50.036144578313255,1650.713654618474,37.907630522088354,0.24497991967871485,0
24.6668,50.152,1644.7736,37.756,0.244,0
24.672908366533864,50.27091633466136,1638.8669322709163,37.60557768924303,0.24701195219123506,0
24.678968253968254,50.388888888888886,1633.0031746031746,37.45634920634921,0.25,1
24.68498023715415,50.50592885375494,1627.2083003952569,37.308300395256914,0.25296442687747034,1
24.690944881889763,50.62204724409449,1621.4031496062994,37.161417322834644,0.2559055118110236,1
24.696862745098038,50.73725490196078,1615.6843137254903,37.015686274509804,0.25882352941176473,1
24.702734375,50.8515625,1609.997265625,36.87109375,0.26171875,1
24.70856031128405,50.96498054474708,1604.3735408560312,36.72762645914397,0.26459143968871596,1
24.714341085271318,51.07751937984496,1598.7790697674418,36.58527131782946,0.26744186046511625,1
24.72046332046332,51.19305019305019,1593.2181467181467,36.44401544401544,0.2702702702702703,1
24.726153846153846,51.30769230769231,1587.684230769231,36.30384615384615,0.27307692307692305,1
24.73218390804598,51.42145593869732,1582.2003831417624,36.16475095785441,0.27586206896551724,1
24.737786259541984,51.534351145038165,1576.7519083969466,36.02671755725191,0.2786259541984733,1
24.74334600760456,51.64638783269962,1571.3498098859316,35.88973384030418,0.2813688212927757,1
